Games,Cópias vendidas,Hours Played,Número de jogadores,_merge,Popularidade,Temp Med,Jogadores por cópias
PAYDAY The Web Series - Episode 1,2,0.0,0.0,left_only,0.01042372439672695,,0.0
PAYDAY Wolf Pack,7,0.0,0.0,left_only,0.036483035388544326,,0.0
PC Gamer,1,0.2,1.0,both,0.005211862198363475,0.2,1.0
POSTAL,2,1.2,1.0,both,0.01042372439672695,1.2,0.5
POSTAL 2,12,27.7,7.0,both,0.0625423463803617,3.957142857142857,0.5833333333333334
PROTOTYPE 2,6,39.199999999999996,4.0,both,0.03127117319018085,9.799999999999999,0.6666666666666666
Painkiller Black Edition,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Painkiller Hell & Damnation,5,12.8,3.0,both,0.026059310991817377,4.266666666666667,0.6
Painkiller Hell & Damnation - The Clock Strikes Meat Night,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Painkiller Hell & Damnation Beta,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Painkiller Overdose,5,1.0,2.0,both,0.026059310991817377,0.5,0.4
Painkiller Recurring Evil,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Painkiller Redemption,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Painkiller Resurrection,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Pajama Sam in No Need to Hide When It's Dark Outside,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pandora Saga Weapons of Balance,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Panzar,9,31.5,3.0,both,0.04690675978527128,10.5,0.3333333333333333
Panzer Corps,1,0.3,1.0,both,0.005211862198363475,0.3,1.0
Paper Sorcerer,1,0.0,0.0,left_only,0.005211862198363475,,0.0
"Papers, Please",16,38.6,13.0,both,0.0833897951738156,2.9692307692307693,0.8125
Papo & Yo,7,0.6,2.0,both,0.036483035388544326,0.3,0.2857142857142857
Particula,3,3.7,3.0,both,0.015635586595090425,1.2333333333333334,1.0
Party of Sin,2,0.2,1.0,both,0.01042372439672695,0.2,0.5
Passing Pineview Forest,3,0.8,2.0,both,0.015635586595090425,0.4,0.6666666666666666
Patch testing for Chivalry,35,0.7,1.0,both,0.18241517694272164,0.7,0.02857142857142857
Path of Exile,45,1707.5,31.0,both,0.23453379892635637,55.08064516129032,0.6888888888888889
Patrician III,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Patrician IV Rise of a Dynasty,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Patrician IV Steam Special Edition,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Peggle Deluxe,4,29.299999999999997,2.0,both,0.0208474487934539,14.649999999999999,0.5
Peggle Nights,2,19.5,1.0,both,0.01042372439672695,19.5,0.5
Penguins Arena Sedna's World,2,10.4,1.0,both,0.01042372439672695,10.4,0.5
Penny Arcade's On the Rain-Slick Precipice of Darkness 3,6,0.8,1.0,both,0.03127117319018085,0.8,0.16666666666666666
Penny Arcade's On the Rain-Slick Precipice of Darkness 4,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Penumbra Black Plague,2,6.800000000000001,2.0,both,0.01042372439672695,3.4000000000000004,1.0
Penumbra Overture,6,7.0,2.0,both,0.03127117319018085,3.5,0.3333333333333333
Penumbra Requiem,2,1.5,1.0,both,0.01042372439672695,1.5,0.5
Perimeter 2 New Earth,1,0.0,0.0,left_only,0.005211862198363475,,0.0
PewDiePie Legend of the Brofist,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Phantom Breaker Battle Grounds,1,0.2,1.0,both,0.005211862198363475,0.2,1.0
Pid ,7,0.0,0.0,left_only,0.036483035388544326,,0.0
Pier Solar - The Definitive Original Soundtrack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pier Solar and the Great Architects,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Piercing Blow,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Pillars of Eternity,9,437.7,9.0,both,0.04690675978527128,48.63333333333333,1.0
Pinball Arcade,5,2.9,2.0,both,0.026059310991817377,1.45,0.4
Pinball FX2,3,67.3,2.0,both,0.015635586595090425,33.65,0.6666666666666666
Pinball FX2 - Balls of Glory Pinball,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pinball FX2 - Captain America Table,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pinball FX2 - Marvel's Ant-Man,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pinball FX2 - Star Wars Pack,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Pinball FX2 - The Walking Dead Table,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pirates of Black Cove,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pirates of Black Cove Gold,6,0.0,0.0,left_only,0.03127117319018085,,0.0
"Pirates, Vikings, & Knights II",3,4.2,1.0,both,0.015635586595090425,4.2,0.3333333333333333
Pixel Heroes Byte & Magic,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pixel Piracy,5,25.6,4.0,both,0.026059310991817377,6.4,0.8
Pixel Puzzles Japan,3,13.200000000000001,2.0,both,0.015635586595090425,6.6000000000000005,0.6666666666666666
Pixel Space,1,0.7,1.0,both,0.005211862198363475,0.7,1.0
PixelJunk Eden,3,1.5,2.0,both,0.015635586595090425,0.75,0.6666666666666666
PixelJunk Monsters Ultimate,1,0.0,0.0,left_only,0.005211862198363475,,0.0
PixelJunk Shooter,2,2.0,1.0,both,0.01042372439672695,2.0,0.5
Pizza Frenzy,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Plague Inc Evolved,7,62.099999999999994,7.0,both,0.036483035388544326,8.87142857142857,1.0
Plain Sight,2,2.0,2.0,both,0.01042372439672695,1.0,1.0
Planet Explorers,1,3.7,1.0,both,0.005211862198363475,3.7,1.0
PlanetSide 2,58,682.4,36.0,both,0.30228800750508156,18.955555555555556,0.6206896551724138
Planetary Annihilation,14,220.0,10.0,both,0.07296607077708865,22.0,0.7142857142857143
Planetary Annihilation TITANS,2,15.100000000000001,2.0,both,0.01042372439672695,7.550000000000001,1.0
Planets Under Attack,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Plants vs. Zombies Game of the Year,10,102.39999999999999,8.0,both,0.052118621983634754,12.799999999999999,0.8
Platformines,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Platypus II,1,4.0,1.0,both,0.005211862198363475,4.0,1.0
Plug & Play,2,0.4,2.0,both,0.01042372439672695,0.2,1.0
Poker Night 2,5,39.5,5.0,both,0.026059310991817377,7.9,1.0
Poker Night at the Inventory,7,39.7,6.0,both,0.036483035388544326,6.616666666666667,0.8571428571428571
Polarity,9,3.6999999999999997,4.0,both,0.04690675978527128,0.9249999999999999,0.4444444444444444
Poly Bridge,2,9.5,2.0,both,0.01042372439672695,4.75,1.0
Pongo,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pool Nation,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Port Royale 3,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Port of Call,1,0.8,1.0,both,0.005211862198363475,0.8,1.0
Portal,97,380.7,68.0,both,0.5055506332412572,5.598529411764706,0.7010309278350515
Portal 2,86,1119.5,73.0,both,0.4482201490592589,15.335616438356164,0.8488372093023255
Portal 2 - The Final Hours,1,5.6,1.0,both,0.005211862198363475,5.6,1.0
Portal 2 Sixense Perceptual Pack,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Portal Stories Mel,5,14.8,2.0,both,0.026059310991817377,7.4,0.4
Portal of Evil Stolen Runes Collector's Edition,1,5.1,1.0,both,0.005211862198363475,5.1,1.0
Post Apocalyptic Mayhem,1,0.1,1.0,both,0.005211862198363475,0.1,1.0
Potatoman Seeks the Troof,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pound of Ground,1,0.8,1.0,both,0.005211862198363475,0.8,1.0
Pox Nora,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Pressure,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Pressured,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Prey,1,5.4,1.0,both,0.005211862198363475,5.4,1.0
Primal Carnage,4,361.9,3.0,both,0.0208474487934539,120.63333333333333,0.75
Primal Carnage Extinction,3,237.2,3.0,both,0.015635586595090425,79.06666666666666,1.0
Prime World,5,3.5999999999999996,2.0,both,0.026059310991817377,1.7999999999999998,0.4
Prime World Defenders,1,2.4,1.0,both,0.005211862198363475,2.4,1.0
Primordia,2,6.9,1.0,both,0.01042372439672695,6.9,0.5
Prince of Persia,3,1.3,1.0,both,0.015635586595090425,1.3,0.3333333333333333
Prince of Persia The Forgotten Sands,3,13.8,1.0,both,0.015635586595090425,13.8,0.3333333333333333
Prince of Persia The Sands of Time,4,2.3000000000000003,3.0,both,0.0208474487934539,0.7666666666666667,0.75
Prince of Persia The Two Thrones,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Prince of Persia Warrior Within,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Prison Architect,21,494.6,19.0,both,0.10944910616563297,26.031578947368423,0.9047619047619048
Pro Cycling Manager 2015,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pro Evolution Soccer 2015,1,201.0,1.0,both,0.005211862198363475,201.0,1.0
Project AURA,1,3.5,1.0,both,0.005211862198363475,3.5,1.0
Project Aftermath,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Project CARS,6,144.4,6.0,both,0.03127117319018085,24.066666666666666,1.0
Project CARS - Modified Car Pack ,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Project Temporality,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Project Zomboid,5,5.8,4.0,both,0.026059310991817377,1.45,0.8
Proteus,4,0.30000000000000004,2.0,both,0.0208474487934539,0.15000000000000002,0.5
ProtoGalaxy,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Prototype,7,34.7,4.0,both,0.036483035388544326,8.675,0.5714285714285714
Prototype 2 RADNET Access Pack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Psychonauts,18,22.0,9.0,both,0.09381351957054256,2.4444444444444446,0.5
Psychonauts Demo,18,0.0,0.0,left_only,0.09381351957054256,,0.0
Pulut Adventure,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Puzzle Agent,1,5.6,1.0,both,0.005211862198363475,5.6,1.0
Puzzle Agent 2,1,4.3,1.0,both,0.005211862198363475,4.3,1.0
Puzzle Bots,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Puzzle Dimension,2,5.8,1.0,both,0.01042372439672695,5.8,0.5
Puzzle Pirates,3,0.2,1.0,both,0.015635586595090425,0.2,0.3333333333333333
Puzzle Quest,3,11.9,2.0,both,0.015635586595090425,5.95,0.6666666666666666
Puzzle Station 15th Anniversary Retro Release,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Puzzler World 2,1,19.1,1.0,both,0.005211862198363475,19.1,1.0
Pyramid Raid,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Pyroblazer,1,0.2,1.0,both,0.005211862198363475,0.2,1.0
Q.U.B.E Director's Cut,4,2.9,2.0,both,0.0208474487934539,1.45,0.5
Q.U.B.E.,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quake,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quake 4,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quake II,1,3.2,1.0,both,0.005211862198363475,3.2,1.0
Quake II Ground Zero,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quake II The Reckoning,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quake III Arena,1,1.3,1.0,both,0.005211862198363475,1.3,1.0
Quake III Team Arena,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quake Live,31,7.199999999999999,9.0,both,0.16156772814926773,0.7999999999999999,0.2903225806451613
Quake Mission Pack 1 Scourge of Armagon,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quake Mission Pack 2 Dissolution of Eternity,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quantum Conundrum,4,16.5,3.0,both,0.0208474487934539,5.5,0.75
Quantum Rush Online,4,0.8,1.0,both,0.0208474487934539,0.8,0.25
QuestRun,2,4.9,1.0,both,0.01042372439672695,4.9,0.5
Questerium Sinister Trinity HD,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quick Slick Deadly,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Quintet,1,0.0,0.0,left_only,0.005211862198363475,,0.0
R.U.S.E,7,185.60000000000002,5.0,both,0.036483035388544326,37.120000000000005,0.7142857142857143
R.U.S.E.,7,0.0,0.0,left_only,0.036483035388544326,,0.0
RACE 07,13,93.8,6.0,both,0.06775420857872518,15.633333333333333,0.46153846153846156
RACE 07 - Formula RaceRoom Add-On,6,0.0,0.0,left_only,0.03127117319018085,,0.0
RACE Caterham Expansion,2,0.0,0.0,left_only,0.01042372439672695,,0.0
RACE On,2,0.0,0.0,left_only,0.01042372439672695,,0.0
RADical ROACH Deluxe Edition,3,1.4,1.0,both,0.015635586595090425,1.4,0.3333333333333333
RAGE,11,52.7,6.0,both,0.05733048418199823,8.783333333333333,0.5454545454545454
RAW - Realms of Ancient War,5,3.0,1.0,both,0.026059310991817377,3.0,0.2
REVOLVER360 REACTOR,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RIDE Game,1,10.4,1.0,both,0.005211862198363475,10.4,1.0
RIFT,25,480.5,14.0,both,0.13029655495908687,34.32142857142857,0.56
RIP,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RIP 2 Strike Back,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RIP 3 The Last Hero,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RISK Factions,1,7.2,1.0,both,0.005211862198363475,7.2,1.0
ROCKETSROCKETSROCKETS,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RONIN,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
ROSE Online,5,0.0,0.0,left_only,0.026059310991817377,,0.0
RPG MO,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker 2003,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
RPG Maker DS Resource Pack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker Futuristic Tiles Resource Pack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker High Fantasy Main Party Pack 1,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker Luna Engine,2,0.0,0.0,left_only,0.01042372439672695,,0.0
RPG Maker Royal Tiles Resource Pack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker Rural Farm Tiles Resource Pack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker Tyler Warren First 50 Battler Pack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker Tyler Warren RPG Battlers  2nd 50,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker VX Ace,4,81.4,3.0,both,0.0208474487934539,27.133333333333336,0.75
RPG Maker XP,1,0.0,0.0,left_only,0.005211862198363475,,0.0
RPG Maker Zombie Survival Graphic Pack,2,0.0,0.0,left_only,0.01042372439672695,,0.0
RPG Tycoon,1,1.0,1.0,both,0.005211862198363475,1.0,1.0
RUNNING WITH RIFLES,1,18.5,1.0,both,0.005211862198363475,18.5,1.0
RUSH,6,7.3999999999999995,3.0,both,0.03127117319018085,2.4666666666666663,0.5
Rabbit Hole 3D Steam Edition,1,3.3,1.0,both,0.005211862198363475,3.3,1.0
Race The Sun,10,26.5,5.0,both,0.052118621983634754,5.3,0.5
Race The WTCC Game,3,7.8,1.0,both,0.015635586595090425,7.8,0.3333333333333333
RaceRoom Racing Experience ,25,54.3,7.0,both,0.13029655495908687,7.757142857142857,0.28
Racer 8,2,1.3,1.0,both,0.01042372439672695,1.3,0.5
Ragnarok,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Ragnarok Online 2,17,101.8,3.0,both,0.08860165737217908,33.93333333333333,0.17647058823529413
RaiderZ,3,1.9,1.0,both,0.015635586595090425,1.9,0.3333333333333333
Railroad Tycoon 2 Platinum,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Railroad Tycoon 3,1,1.0,1.0,both,0.005211862198363475,1.0,1.0
Rampage Knights,1,34.0,1.0,both,0.005211862198363475,34.0,1.0
Randal's Monday,1,4.4,1.0,both,0.005211862198363475,4.4,1.0
Ravaged Zombie Apocalypse,2,4.3,1.0,both,0.01042372439672695,4.3,0.5
Ravensword Shadowlands,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rayman Legends,4,74.5,4.0,both,0.0208474487934539,18.625,1.0
Rayman Origins,2,9.2,1.0,both,0.01042372439672695,9.2,0.5
Really Big Sky,8,3.5999999999999996,3.0,both,0.0416948975869078,1.2,0.375
Realm of the Mad God,23,260.59999999999997,13.0,both,0.11987283056235994,20.046153846153842,0.5652173913043478
Realms of the Haunting,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Reassembly,2,10.299999999999999,2.0,both,0.01042372439672695,5.1499999999999995,1.0
Rebel Galaxy,5,44.4,5.0,both,0.026059310991817377,8.879999999999999,1.0
Rebuild 3 Gangs of Deadsville,1,8.4,1.0,both,0.005211862198363475,8.4,1.0
Rebuild Gangs of Deadsville - Deluxe DLC,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Receiver,9,18.7,3.0,both,0.04690675978527128,6.233333333333333,0.3333333333333333
Recettear An Item Shop's Tale,5,43.7,4.0,both,0.026059310991817377,10.925,0.8
Red Crucible Firestorm,8,4.7,5.0,both,0.0416948975869078,0.9400000000000001,0.625
Red Faction,5,0.3,1.0,both,0.026059310991817377,0.3,0.2
Red Faction Armageddon,14,21.3,5.0,both,0.07296607077708865,4.26,0.35714285714285715
Red Faction Armageddon Soundtrack,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Red Faction Guerrilla Steam Edition,14,35.5,7.0,both,0.07296607077708865,5.071428571428571,0.5
Red Faction II,5,0.0,0.0,left_only,0.026059310991817377,,0.0
Red Orchestra 2 Heroes of Stalingrad - Single Player,20,5.3,4.0,both,0.10423724396726951,1.325,0.2
Red Orchestra Ostfront 41-45,6,7.5,2.0,both,0.03127117319018085,3.75,0.3333333333333333
Redshirt,2,5.3,1.0,both,0.01042372439672695,5.3,0.5
RefleX,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Regimental Chess,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Reign Of Kings,4,410.6,4.0,both,0.0208474487934539,102.65,1.0
Relic Hunters Zero,8,10.6,6.0,both,0.0416948975869078,1.7666666666666666,0.75
Remember Me,6,25.299999999999997,3.0,both,0.03127117319018085,8.433333333333332,0.5
Remnants Of Isolation,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Renaissance Heroes,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Renegade Ops,2,3.8,1.0,both,0.01042372439672695,3.8,0.5
Renowned Explorers International Society,1,41.0,1.0,both,0.005211862198363475,41.0,1.0
Reprisal Universe,1,0.3,1.0,both,0.005211862198363475,0.3,1.0
Republique,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Requiem,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rescue Team 5,1,0.8,1.0,both,0.005211862198363475,0.8,1.0
Resident Evil / biohazard HD REMASTER,2,1.6,2.0,both,0.01042372439672695,0.8,1.0
Resident Evil 5 / Biohazard 5,10,39.7,5.0,both,0.052118621983634754,7.94,0.5
Resident Evil 6 / Biohazard 6,9,195.3,8.0,both,0.04690675978527128,24.4125,0.8888888888888888
Resident Evil 6 Mercenaries No Mercy,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Resident Evil Operation Raccoon City,1,1.9,1.0,both,0.005211862198363475,1.9,1.0
Resident Evil Revelations / Biohazard Revelations,7,3.5,3.0,both,0.036483035388544326,1.1666666666666667,0.42857142857142855
Resident Evil Revelations 2 / Biohazard Revelations 2,6,13.9,2.0,both,0.03127117319018085,6.95,0.3333333333333333
Restaurant Empire II,1,44.0,1.0,both,0.005211862198363475,44.0,1.0
Retro City Rampage DX,4,0.7000000000000001,3.0,both,0.0208474487934539,0.23333333333333336,0.75
Retro Game Crunch,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Retrovirus,2,3.3,1.0,both,0.01042372439672695,3.3,0.5
Return to Castle Wolfenstein,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Return to Mysterious Island 2,1,5.9,1.0,both,0.005211862198363475,5.9,1.0
Reus,15,66.2,13.0,both,0.07817793297545213,5.092307692307693,0.8666666666666667
Revenge of the Titans,7,11.5,4.0,both,0.036483035388544326,2.875,0.5714285714285714
Reverse Crawl,1,0.4,1.0,both,0.005211862198363475,0.4,1.0
Reversion - The Escape,4,1.3,1.0,both,0.0208474487934539,1.3,0.25
Reversion - The Meeting,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Revolution Ace,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Rhythm Zone,1,0.3,1.0,both,0.005211862198363475,0.3,1.0
Ricochet,73,0.8,2.0,both,0.3804659404805337,0.4,0.0273972602739726
Ridge Racer Unbounded,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rift Ascended Edition,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rift's Cave,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rig 'n' Roll,1,0.4,1.0,both,0.005211862198363475,0.4,1.0
Rime Berta,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rise of Flight United,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rise of Incarnates,26,4.3,7.0,both,0.13550841715745035,0.6142857142857142,0.2692307692307692
Rise of Nations Extended Edition,7,64.6,7.0,both,0.036483035388544326,9.228571428571428,1.0
Rise of the Argonauts,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Rise of the Triad,3,2.3000000000000003,2.0,both,0.015635586595090425,1.1500000000000001,0.6666666666666666
Risen,6,21.5,3.0,both,0.03127117319018085,7.166666666666667,0.5
Risen 2 - Dark Waters,6,78.2,4.0,both,0.03127117319018085,19.55,0.6666666666666666
Risen 3 - Titan Lords,1,3.2,1.0,both,0.005211862198363475,3.2,1.0
Rising Angels Reborn,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Rising Storm/Red Orchestra 2 Multiplayer,22,85.7,13.0,both,0.11466096836399646,6.592307692307693,0.5909090909090909
Risk of Rain,14,138.6,13.0,both,0.07296607077708865,10.661538461538461,0.9285714285714286
Rivals of Aether,1,5.5,1.0,both,0.005211862198363475,5.5,1.0
Riven,3,2.4,2.0,both,0.015635586595090425,1.2,0.6666666666666666
Road Redemption,2,0.30000000000000004,2.0,both,0.01042372439672695,0.15000000000000002,1.0
Robin Hood,1,39.0,1.0,both,0.005211862198363475,39.0,1.0
RoboBlitz,2,0.3,1.0,both,0.01042372439672695,0.3,0.5
Robocraft,84,1464.2,50.0,both,0.4377964246625319,29.284000000000002,0.5952380952380952
Robot Rescue Revolution,1,5.6,1.0,both,0.005211862198363475,5.6,1.0
Robot Roller-Derby Disco Dodgeball,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Robotex,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Rochard,4,1.0,2.0,both,0.0208474487934539,0.5,0.5
Rock of Ages,4,3.6,2.0,both,0.0208474487934539,1.8,0.5
Rocket League,29,2480.2,28.0,both,0.15114400375254078,88.57857142857142,0.9655172413793104
Rocket Mania! Deluxe,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rocketbirds Hardboiled Chicken,4,12.1,3.0,both,0.0208474487934539,4.033333333333333,0.75
Rocksmith,2,22.0,1.0,both,0.01042372439672695,22.0,0.5
Rocksmith 2014,4,128.4,4.0,both,0.0208474487934539,32.1,1.0
Rodina,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Rogue Legacy,13,139.5,13.0,both,0.06775420857872518,10.73076923076923,1.0
Rogue Shooter The FPS Roguelike,1,0.5,1.0,both,0.005211862198363475,0.5,1.0
Rogue Warrior,1,1.5,1.0,both,0.005211862198363475,1.5,1.0
Roguelands,1,7.2,1.0,both,0.005211862198363475,7.2,1.0
RollerCoaster Tycoon 2 Triple Thrill Pack,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
RollerCoaster Tycoon 3 Platinum!,8,214.7,7.0,both,0.0416948975869078,30.67142857142857,0.875
RollerCoaster Tycoon Deluxe,5,26.7,5.0,both,0.026059310991817377,5.34,1.0
